site_code,msmt_date,wlm_rpe,wlm_gse,gwe,gse_gwe,wlm_qa_desc,wlm_mthd_desc,wlm_acc_desc
360833N1202254W001,2008-12-11T00:00:00,636.05,635.05,293.05,342.0,Questionable,Unknown,Unknown
360833N1202254W001,2007-11-28T00:00:00,636.05,635.05,294.05,341.0,Questionable,Unknown,Unknown
360833N1202254W001,2006-12-13T00:00:00,636.05,635.05,315.05,320.0,Questionable,Unknown,Unknown
360833N1202254W001,2005-12-05T00:00:00,636.05,635.05,295.05,340.0,Questionable,Unknown,Unknown
360833N1202254W001,2004-12-06T00:00:00,636.05,635.05,282.05,353.0,Good,Unknown,Unknown
360833N1202254W001,2003-12-10T00:00:00,636.05,635.05,290.05,345.0,Questionable,Unknown,Unknown
360833N1202254W001,2001-12-11T00:00:00,636.05,635.05,286.05,349.0,Questionable,Unknown,Unknown
360833N1202254W001,1999-11-17T00:00:00,636.05,635.05,281.05,354.0,Questionable,Unknown,Unknown
360833N1202254W001,1998-12-07T00:00:00,636.05,635.05,278.05,357.0,Questionable,Unknown,Unknown
360833N1202254W001,1997-12-12T00:00:00,636.05,635.05,280.05,355.0,Questionable,Unknown,Unknown
360833N1202254W001,1996-12-20T00:00:00,636.05,635.05,,,Missing,,
360833N1202254W001,1996-01-18T00:00:00,636.05,635.05,,,Missing,,
360833N1202254W001,1994-12-28T00:00:00,636.05,635.05,,,Missing,,
360833N1202254W001,1993-12-09T00:00:00,636.05,635.05,,,Missing,,
360833N1202254W001,1992-12-10T00:00:00,636.05,635.05,274.05,361.0,Questionable,Unknown,Unknown
360833N1202254W001,1991-12-18T00:00:00,636.05,635.05,,,Missing,,
360833N1202254W001,1990-12-13T00:00:00,636.05,635.05,,,Missing,,
360833N1202254W001,1989-12-09T00:00:00,636.05,635.05,,,Missing,,
360833N1202254W001,1988-12-05T00:00:00,636.05,635.05,283.05,352.0,Questionable,Unknown,Unknown
360833N1202254W001,1987-12-08T00:00:00,636.05,635.05,288.05,347.0,Questionable,Unknown,Unknown
360833N1202254W001,1987-10-27T00:00:00,636.05,635.05,,,Missing,,
360833N1202254W001,1986-12-03T00:00:00,636.05,635.05,284.05,351.0,Questionable,Unknown,Unknown
360833N1202254W001,1985-12-19T00:00:00,636.05,635.05,,,Missing,,
360833N1202254W001,1984-12-28T00:00:00,636.05,635.05,,,Missing,,
360833N1202254W001,1982-12-15T00:00:00,636.05,635.05,,,Missing,,
360833N1202254W001,1981-12-16T00:00:00,636.05,635.05,,,Missing,,
360833N1202254W001,1981-01-15T00:00:00,636.05,635.05,269.05,366.0,Good,Unknown,Unknown
360833N1202254W001,1962-03-21T00:00:00,636.05,635.05,,,Missing,,
360833N1202254W001,1960-10-12T00:00:00,636.05,635.05,,,Missing,,
360842N1200393W001,2008-11-24T00:00:00,304.96,304.96,,,Missing,,
360842N1200393W001,2001-12-12T00:00:00,304.96,304.96,,,Missing,,
360842N1200393W001,2001-01-03T00:00:00,304.96,304.96,,,Missing,,
360842N1200393W001,1998-11-30T00:00:00,308.96,304.96,129.96,175.0,Good,Unknown,Unknown
360842N1200393W001,1997-11-18T00:00:00,308.96,304.96,124.96,180.0,Questionable,Unknown,Unknown
360842N1200393W001,1996-11-26T00:00:00,308.96,304.96,122.96,182.0,Good,Unknown,Unknown
360842N1200393W001,1995-11-28T00:00:00,308.96,304.96,118.96,186.0,Good,Unknown,Unknown
360842N1200393W001,1994-11-18T00:00:00,308.96,304.96,111.96,193.0,Good,Unknown,Unknown
360842N1200393W001,1993-11-23T00:00:00,308.96,304.96,122.96,182.0,Good,Unknown,Unknown
360842N1200393W001,1992-11-12T00:00:00,308.96,304.96,127.96,177.0,Good,Unknown,Unknown
360842N1200393W001,1991-12-17T00:00:00,308.96,304.96,127.96,177.0,Good,Unknown,Unknown
360842N1200393W001,1990-12-11T00:00:00,308.96,304.96,-32.04,337.0,Good,Unknown,Unknown
360842N1200393W001,1990-01-11T00:00:00,308.96,304.96,138.96,166.0,Good,Unknown,Unknown
360842N1200393W001,1988-12-21T00:00:00,308.96,304.96,,,Missing,,
360842N1200393W001,1988-01-04T00:00:00,308.96,304.96,133.96,171.0,Good,Unknown,Unknown
360842N1200393W001,1986-12-17T00:00:00,308.96,304.96,129.96,175.0,Questionable,Unknown,Unknown
360842N1200393W001,1986-01-14T00:00:00,308.96,304.96,133.96,171.0,Questionable,Unknown,Unknown
360842N1200393W001,1984-12-12T00:00:00,308.96,304.96,125.96,179.0,Good,Unknown,Unknown
360842N1200393W001,1982-12-15T00:00:00,308.96,304.96,116.96,188.0,Good,Unknown,Unknown
360842N1200393W001,1981-12-22T00:00:00,308.96,304.96,108.96,196.0,Good,Unknown,Unknown
360842N1200393W001,1980-12-16T00:00:00,308.96,304.96,105.96,199.0,Good,Unknown,Unknown
360842N1200393W001,1959-10-14T00:00:00,308.96,304.96,,,Missing,,
360842N1200393W001,1958-10-21T00:00:00,308.96,304.96,,,Missing,,
360866N1202272W001,2022-03-07T00:00:00,627.97,626.27,19.8,606.47,Good,Electronic pressure transducer,0.01 Ft
360866N1202272W001,2021-10-24T00:00:00,627.97,626.27,214.3,411.97,Good,Electronic pressure transducer,0.01 Ft
360866N1202272W001,2020-03-17T07:00:00,627.97,626.27,221.344,404.926,Good,Electronic pressure transducer,0.01 Ft
360866N1202272W001,2019-10-17T22:17:00,627.97,626.27,363.46,262.81,Good,Electronic pressure transducer,0.01 Ft
360866N1202272W001,2019-04-09T15:00:00,627.97,626.27,-18.1,644.37,Questionable,Electronic pressure transducer,0.01 Ft
360866N1202272W001,2018-11-08T14:47:00,627.97,626.27,229.05,397.22,Good,Electronic pressure transducer,0.01 Ft
360866N1202272W001,2018-04-12T12:26:00,627.97,626.27,219.96,406.31,Good,Electric sounder measurement,0.01 Ft
360866N1202272W001,2017-11-14T00:00:00,627.97,626.27,,,Missing,,
360867N1200760W001,2019-11-12T14:28:00,403.0,403.0,,,Missing,,
360867N1200760W001,2019-06-03T10:15:00,403.0,403.0,,,Missing,,
360867N1200760W001,2018-12-04T00:00:00,403.0,403.0,,,Missing,,
360867N1200760W001,2018-06-12T00:00:00,403.0,403.0,,,Missing,,
360867N1200760W001,2018-01-04T13:23:00,403.0,403.0,,,Missing,,
360867N1200760W001,2017-01-11T00:00:00,403.0,403.0,,,Missing,,
360867N1200760W001,2015-11-03T00:00:00,403.0,403.0,,,Missing,,
360867N1200760W001,2015-01-22T12:45:00,403.0,403.0,,,Missing,,
360867N1200760W001,2014-01-13T10:33:00,403.0,403.0,,,Missing,,
360867N1200760W001,2012-12-19T13:45:00,403.0,403.0,,,Missing,,
360867N1200760W001,2011-12-20T00:00:00,403.0,403.0,,,Missing,,
360867N1200760W001,2010-12-15T00:00:00,403.0,403.0,,,Missing,,
360867N1200760W001,2009-11-23T00:00:00,403.0,403.0,,,Missing,,
360867N1200760W001,2008-12-17T00:00:00,403.0,403.0,,,Missing,,
360867N1200760W001,2008-01-05T00:00:00,403.0,403.0,,,Missing,,
360867N1200760W001,2007-01-09T00:00:00,403.0,403.0,,,Missing,,
360867N1200760W001,2005-12-19T00:00:00,403.0,403.0,,,Missing,,
360867N1200760W001,2004-12-22T00:00:00,403.0,403.0,,,Missing,,
360867N1200760W001,2003-12-08T00:00:00,403.0,403.0,,,Missing,,
360867N1200760W001,2002-12-26T00:00:00,403.0,403.0,,,Missing,,
360867N1200760W001,2001-12-11T00:00:00,403.0,403.0,,,Missing,,
360867N1200760W001,2000-12-29T00:00:00,403.0,403.0,,,Missing,,
360867N1200760W001,1999-12-13T00:00:00,403.0,403.0,,,Missing,,
360867N1200760W001,1998-12-01T00:00:00,403.0,403.0,,,Missing,,
360867N1200760W001,1997-11-17T00:00:00,403.0,403.0,,,Missing,,
360867N1200760W001,1996-11-21T00:00:00,403.0,403.0,203.0,200.0,Good,Acoustic or sonic sounder,1 Ft
360867N1200760W001,1995-11-21T00:00:00,403.0,403.0,,,Missing,,
360867N1200760W001,1994-11-22T00:00:00,403.0,403.0,149.0,254.0,Good,Acoustic or sonic sounder,1 Ft
360867N1200760W001,1993-11-23T00:00:00,403.0,403.0,,,Missing,,
360867N1200760W001,1992-11-17T00:00:00,403.0,403.0,,,Missing,,
360867N1200760W001,1991-12-11T00:00:00,403.0,403.0,-7.0,410.0,Good,Acoustic or sonic sounder,1 Ft
361081N1202852W001,1984-12-28T00:00:00,629.08,628.08,290.08,338.0,Questionable,Unknown,Unknown
361081N1202852W001,1982-12-15T00:00:00,629.08,628.08,289.08,339.0,Good,Unknown,Unknown
361081N1202852W001,1981-12-16T00:00:00,629.08,628.08,294.08,334.0,Good,Unknown,Unknown
361083N1202460W001,1996-12-20T00:00:00,593.53,593.03,,,Missing,,
361083N1202460W001,1996-01-18T00:00:00,593.53,593.03,,,Missing,,
361083N1202460W001,1994-12-28T00:00:00,593.53,593.03,,,Missing,,
361083N1202460W001,1993-12-09T00:00:00,593.53,593.03,,,Missing,,
361083N1202460W001,1992-12-10T00:00:00,593.53,593.03,,,Missing,,
361083N1202460W001,1991-12-18T00:00:00,593.53,593.03,220.03,373.0,Questionable,Unknown,Unknown
361083N1202460W001,1990-12-13T00:00:00,593.53,593.03,,,Missing,,
361083N1202460W001,1989-12-09T00:00:00,593.53,593.03,,,Missing,,
361083N1202460W001,1988-12-05T00:00:00,593.53,593.03,307.03,286.0,Questionable,Unknown,Unknown
361083N1202460W001,1987-12-08T00:00:00,593.53,593.03,305.03,288.0,Questionable,Unknown,Unknown
361083N1202460W001,1987-10-27T00:00:00,593.53,593.03,304.03,289.0,Questionable,Unknown,Unknown
361083N1202460W001,1986-12-03T00:00:00,593.53,593.03,297.03,296.0,Questionable,Unknown,Unknown
361083N1202460W001,1985-12-19T00:00:00,593.53,593.03,296.53,296.5,Questionable,Unknown,Unknown
361083N1202460W001,1984-12-28T00:00:00,593.53,593.03,,,Missing,,
361083N1202460W001,1982-12-15T00:00:00,593.53,593.03,302.53,290.5,Questionable,Unknown,Unknown
361083N1202460W001,1981-12-16T00:00:00,593.53,593.03,328.53,264.5,Good,Unknown,Unknown
361083N1202460W001,1981-01-16T00:00:00,593.53,593.03,,,Missing,,
361083N1202460W001,1979-12-17T00:00:00,593.53,593.03,,,Missing,,
361083N1202460W001,1979-01-02T00:00:00,593.53,593.03,,,Missing,,
361083N1202460W001,1978-02-02T00:00:00,593.53,593.03,306.53,286.5,Good,Unknown,Unknown
361083N1202460W001,1975-01-02T00:00:00,593.53,593.03,326.03,267.0,Good,Unknown,Unknown
361083N1202460W001,1974-02-27T00:00:00,593.53,593.03,,,Missing,,
361083N1202460W001,1973-02-05T00:00:00,593.53,593.03,331.53,261.5,Good,Unknown,Unknown
361083N1202460W001,1972-01-17T00:00:00,593.53,593.03,,,Missing,,
361083N1202460W001,1969-04-01T00:00:00,593.53,593.03,369.53,223.5,Good,Unknown,Unknown
361083N1202460W001,1968-03-04T00:00:00,593.53,593.03,,,Missing,,
361083N1202460W001,1967-02-10T00:00:00,593.53,593.03,,,Missing,,
361083N1202460W001,1966-02-16T00:00:00,593.53,593.03,,,Missing,,
361083N1202613W001,2024-10-17T10:01:00,599.05,598.05,,,Missing,,
361083N1202613W001,2024-03-21T09:59:00,599.05,598.05,142.05,456.0,Questionable,Acoustic or sonic sounder,1 Ft
361083N1202613W001,2023-10-11T09:57:00,599.05,598.05,387.05,211.0,Questionable,Acoustic or sonic sounder,1 Ft
361083N1202613W001,2023-04-18T08:44:00,599.05,598.05,138.05,460.0,Questionable,Acoustic or sonic sounder,1 Ft
361083N1202613W001,2022-10-17T08:49:00,599.05,598.05,,,Missing,,
361083N1202613W001,2022-03-10T10:46:00,599.05,598.05,,,Missing,,
361083N1202613W001,2020-10-12T17:00:00,599.05,598.05,,,Missing,,
361083N1202613W001,2020-03-17T12:15:00,599.05,598.05,,,Missing,,
361083N1202613W001,2019-10-31T17:55:00,599.05,598.05,,,Missing,,
361083N1202613W001,2019-03-21T16:04:00,599.05,598.05,,,Missing,,
361083N1202613W001,2018-10-31T16:35:00,599.05,598.05,,,Missing,,
361083N1202613W001,2018-03-20T21:09:00,599.05,598.05,,,Missing,,
361083N1202613W001,2017-10-20T15:15:00,599.05,598.05,,,Missing,,
361083N1202613W001,2017-04-12T12:00:00,599.05,598.05,,,Missing,,
361083N1202613W001,2016-02-24T12:00:00,599.05,598.05,,,Missing,,
361083N1202613W001,2015-10-27T12:00:00,599.05,598.05,,,Missing,,
361083N1202613W001,2015-02-24T00:00:00,599.05,598.05,214.05,384.0,Questionable,Acoustic or sonic sounder,0.1 Ft
361083N1202613W001,2014-12-09T12:00:00,599.05,598.05,210.05,388.0,Questionable,Unknown,0.1 Ft
361083N1202613W001,2013-12-09T12:00:00,599.05,598.05,228.05,370.0,Questionable,Unknown,0.1 Ft
361083N1202613W001,2013-04-17T12:00:00,599.05,598.05,232.05,366.0,Questionable,Unknown,0.1 Ft
361083N1202613W001,2013-01-08T12:00:00,599.05,598.05,,,Missing,,
361083N1202613W001,2011-12-12T00:00:00,599.05,598.05,249.05,349.0,Questionable,Unknown,Unknown
361083N1202613W001,2010-12-08T00:00:00,599.05,598.05,258.05,340.0,Questionable,Unknown,Unknown
361083N1202613W001,2009-12-22T00:00:00,599.05,598.05,265.05,333.0,Questionable,Unknown,Unknown
361083N1202613W001,2008-12-11T00:00:00,599.05,598.05,269.05,329.0,Questionable,Unknown,Unknown
361083N1202613W001,2007-11-28T00:00:00,599.05,598.05,271.05,327.0,Questionable,Unknown,Unknown
361083N1202613W001,2006-12-13T00:00:00,599.05,598.05,,,Missing,,
361083N1202613W001,2005-12-05T00:00:00,599.05,598.05,278.05,320.0,Questionable,Unknown,Unknown
361083N1202613W001,2004-12-06T00:00:00,599.05,598.05,261.05,337.0,Good,Unknown,Unknown
361083N1202613W001,2003-12-10T00:00:00,599.05,598.05,276.05,322.0,Questionable,Unknown,Unknown
361083N1202613W001,2001-12-11T00:00:00,599.05,598.05,269.05,329.0,Questionable,Unknown,Unknown
361083N1202952W001,2018-03-20T18:13:00,644.59,644.09,,,Missing,,
361083N1202952W001,2017-10-17T17:45:00,644.59,644.09,,,Missing,,
361083N1202952W001,2017-04-11T12:00:00,644.59,644.09,,,Missing,,
361083N1202952W001,2016-02-24T12:00:00,644.59,644.09,,,Missing,,
361083N1202952W001,2015-10-27T12:00:00,644.59,644.09,,,Missing,,
361083N1202952W001,2015-02-23T00:00:00,644.59,644.09,,,Missing,,
361083N1202952W001,2014-12-09T12:00:00,644.59,644.09,,,Missing,,
361083N1202952W001,2013-12-09T12:00:00,644.59,644.09,,,Missing,,
361083N1202952W001,2013-04-19T12:00:00,644.59,644.09,,,Missing,,
361083N1202952W001,2013-01-08T12:00:00,644.59,644.09,,,Missing,,
361083N1202952W001,2011-12-12T00:00:00,644.59,644.09,,,Missing,,
361083N1202952W001,2010-12-07T00:00:00,644.59,644.09,,,Missing,,
361083N1202952W001,2009-12-22T00:00:00,644.59,644.09,,,Missing,,
361083N1202952W001,2008-12-11T00:00:00,644.59,644.09,,,Missing,,
361083N1202952W001,2007-11-28T00:00:00,644.59,644.09,,,Missing,,
361083N1202952W001,2005-12-05T00:00:00,644.59,644.09,,,Missing,,
361083N1202952W001,2004-12-06T00:00:00,644.59,644.09,453.59,190.5,Good,Unknown,Unknown
361083N1202952W001,2003-12-10T00:00:00,644.59,644.09,520.59,123.5,Questionable,Unknown,Unknown
361083N1202952W001,2001-12-12T00:00:00,644.59,644.09,457.59,186.5,Questionable,Unknown,Unknown
361083N1202952W001,1999-11-17T00:00:00,644.59,644.09,,,Missing,,
361083N1202952W001,1998-12-07T00:00:00,644.59,644.09,301.09,343.0,Questionable,Unknown,Unknown
361083N1202952W001,1997-12-09T00:00:00,644.59,644.09,,,Missing,,
361083N1202952W001,1996-12-20T00:00:00,644.59,644.09,,,Missing,,
361083N1202952W001,1996-01-18T00:00:00,644.59,644.09,458.09,186.0,Questionable,Unknown,Unknown
361083N1202952W001,1994-12-28T00:00:00,644.59,644.09,,,Missing,,
361083N1202952W001,1993-12-08T00:00:00,644.59,644.09,459.09,185.0,Questionable,Unknown,Unknown
361083N1202952W001,1992-12-10T00:00:00,644.59,644.09,,,Missing,,
361083N1202952W001,1991-12-17T00:00:00,644.59,644.09,,,Missing,,
361083N1202952W001,1990-12-13T00:00:00,644.59,644.09,295.09,349.0,Questionable,Unknown,Unknown
361083N1202952W001,1989-12-09T00:00:00,644.59,644.09,300.09,344.0,Questionable,Unknown,Unknown
361083N1202952W001,1988-12-05T00:00:00,644.59,644.09,314.09,330.0,Questionable,Unknown,Unknown
361083N1202952W001,1987-12-09T00:00:00,644.59,644.09,315.09,329.0,Questionable,Unknown,Unknown
361083N1202952W001,1987-10-26T00:00:00,644.59,644.09,311.09,333.0,Questionable,Unknown,Unknown
361083N1202952W001,1986-12-03T00:00:00,644.59,644.09,315.09,329.0,Questionable,Unknown,Unknown
361083N1202952W001,1985-12-19T00:00:00,644.59,644.09,314.59,329.5,Questionable,Unknown,Unknown
361083N1202952W001,1984-12-28T00:00:00,644.59,644.09,313.59,330.5,Questionable,Unknown,Unknown
361083N1202952W001,1982-12-16T00:00:00,644.59,644.09,340.59,303.5,Questionable,Unknown,Unknown
361083N1202952W001,1981-12-16T00:00:00,644.59,644.09,340.59,303.5,Good,Unknown,Unknown
361083N1202952W001,1981-01-14T00:00:00,644.59,644.09,309.59,334.5,Good,Unknown,Unknown
361083N1202952W001,1979-12-17T00:00:00,644.59,644.09,354.59,289.5,Good,Unknown,Unknown
361083N1202952W001,1979-01-02T00:00:00,644.59,644.09,,,Missing,,
361083N1202952W001,1976-12-22T00:00:00,644.59,644.09,334.09,310.0,Good,Unknown,Unknown
361083N1202952W001,1975-12-30T00:00:00,644.59,644.09,343.59,300.5,Good,Unknown,Unknown
361083N1202952W001,1975-01-02T00:00:00,644.59,644.09,362.09,282.0,Good,Unknown,Unknown
361083N1202952W001,1974-02-27T00:00:00,644.59,644.09,355.09,289.0,Good,Unknown,Unknown
361083N1202952W001,1973-02-26T00:00:00,644.59,644.09,373.59,270.5,Good,Unknown,Unknown
361083N1202952W001,1972-01-17T00:00:00,644.59,644.09,374.09,270.0,Good,Unknown,Unknown
361083N1202952W001,1969-04-01T00:00:00,644.59,644.09,393.59,250.5,Good,Unknown,Unknown
361083N1202952W001,1968-03-04T00:00:00,644.59,644.09,,,Missing,,
361083N1202952W001,1967-02-10T00:00:00,644.59,644.09,,,Missing,,
361083N1202952W001,1966-02-16T00:00:00,644.59,644.09,408.59,235.5,Good,Unknown,Unknown
361083N1202952W001,1964-12-18T00:00:00,644.59,644.09,,,Missing,,
361083N1202952W001,1964-01-21T00:00:00,644.59,644.09,,,Missing,,
361083N1202952W001,1963-01-08T00:00:00,644.59,644.09,,,Missing,,
361083N1202952W001,1960-10-10T00:00:00,644.59,644.09,-206.31,850.4,Good,Unknown,Unknown
361083N1202952W001,1960-05-03T00:00:00,644.59,644.09,444.79,199.3,Good,Unknown,Unknown
361083N1202952W001,1959-10-12T00:00:00,644.59,644.09,-193.01,837.1,Good,Unknown,Unknown
361083N1202952W001,1959-05-08T00:00:00,644.59,644.09,-199.31,843.4,Good,Unknown,Unknown
361083N1202952W001,1958-10-22T00:00:00,644.59,644.09,-188.41,832.5,Good,Unknown,Unknown
361086N1202288W001,2024-10-17T10:24:00,596.03,596.03,109.03,487.0,Questionable,Acoustic or sonic sounder,1 Ft
361086N1202288W001,2024-03-21T09:39:00,596.03,596.03,101.03,495.0,Questionable,Acoustic or sonic sounder,1 Ft
361086N1202288W001,2023-10-11T10:07:00,596.03,596.03,,,Missing,,
361086N1202288W001,2023-04-18T08:20:00,596.03,596.03,,,Missing,,
361086N1202288W001,2022-10-17T08:43:00,596.03,596.03,,,Missing,,
361086N1202288W001,2022-03-10T10:32:00,596.03,596.03,,,Missing,,
361086N1202288W001,2020-10-13T10:00:00,596.03,596.03,,,Missing,,
361086N1202288W001,2020-03-17T11:45:00,596.03,596.03,,,Missing,,
361086N1202288W001,2019-10-31T18:44:00,596.03,596.03,,,Missing,,
361086N1202288W001,2019-03-22T19:17:00,596.03,596.03,,,Missing,,
361086N1202288W001,2018-10-30T20:39:00,596.03,596.03,,,Missing,,
361086N1202288W001,2018-03-20T20:25:00,596.03,596.03,,,Missing,,
361086N1202288W001,2017-10-20T13:15:00,596.03,596.03,,,Missing,,
361086N1202288W001,2017-04-12T12:00:00,596.03,596.03,166.03,430.0,Questionable,Unknown,0.1 Ft
361086N1202288W001,2016-02-24T12:00:00,596.03,596.03,,,Missing,,
361086N1202288W001,2015-10-27T12:00:00,596.03,596.03,,,Missing,,
361086N1202288W001,2015-02-23T00:00:00,596.03,596.03,,,Missing,,
361086N1202288W001,2014-12-09T12:00:00,596.03,596.03,185.03,411.0,Questionable,Unknown,0.1 Ft
361086N1202288W001,2013-12-09T12:00:00,596.03,596.03,,,Missing,,
361086N1202288W001,2013-04-17T12:00:00,596.03,596.03,,,Missing,,
361086N1202288W001,2013-01-08T12:00:00,596.03,596.03,,,Missing,,
361086N1202288W001,2011-12-12T00:00:00,596.03,596.03,275.03,321.0,Questionable,Unknown,Unknown
361086N1202288W001,2010-12-08T00:00:00,596.03,596.03,246.03,350.0,Questionable,Unknown,Unknown
361086N1202288W001,2009-12-22T00:00:00,596.03,596.03,,,Missing,,
361086N1202288W001,2008-12-11T00:00:00,596.03,596.03,259.03,337.0,Questionable,Unknown,Unknown
361086N1202288W001,2007-11-28T00:00:00,596.03,596.03,256.03,340.0,Questionable,Unknown,Unknown
361086N1202288W001,2006-12-13T00:00:00,596.03,596.03,,,Missing,,
361086N1202288W001,2005-12-05T00:00:00,596.03,596.03,262.03,334.0,Questionable,Unknown,Unknown
361086N1202288W001,2004-12-06T00:00:00,596.03,596.03,264.03,332.0,Good,Unknown,Unknown
361086N1202288W001,2003-12-10T00:00:00,596.03,596.03,250.03,346.0,Questionable,Unknown,Unknown
361086N1202288W001,2001-12-11T00:00:00,596.03,596.03,,,Missing,,
361086N1202288W001,1999-11-17T00:00:00,596.03,596.03,244.03,352.0,Questionable,Unknown,Unknown
361086N1202288W001,1998-12-07T00:00:00,286.03,286.03,-74.97,361.0,Questionable,Unknown,Unknown
361086N1202288W001,1997-12-12T00:00:00,286.03,286.03,,,Missing,,
361086N1202288W001,1996-12-20T00:00:00,286.03,286.03,,,Missing,,
361086N1202288W001,1996-01-18T00:00:00,286.03,286.03,,,Missing,,
361086N1202288W001,1994-12-28T00:00:00,286.03,286.03,-78.97,365.0,Questionable,Unknown,Unknown
361086N1202288W001,1993-12-09T00:00:00,286.03,286.03,,,Missing,,
361086N1202288W001,1992-12-10T00:00:00,286.03,286.03,,,Missing,,
361086N1202288W001,1991-12-18T00:00:00,286.03,286.03,,,Missing,,
361086N1202288W001,1990-12-13T00:00:00,286.03,286.03,,,Missing,,
361086N1202288W001,1989-12-09T00:00:00,286.03,286.03,,,Missing,,
361086N1202288W001,1988-12-05T00:00:00,286.03,286.03,-17.97,304.0,Questionable,Unknown,Unknown
361086N1202288W001,1987-12-09T00:00:00,286.03,286.03,,,Missing,,
361086N1202288W001,1987-10-27T00:00:00,286.03,286.03,-16.97,303.0,Questionable,Unknown,Unknown
361086N1202288W001,1986-12-03T00:00:00,286.03,286.03,-36.97,323.0,Questionable,Unknown,Unknown
361086N1202974W001,1990-12-13T00:00:00,646.09,646.09,,,Missing,,
361086N1202974W001,1989-12-09T00:00:00,646.09,646.09,,,Missing,,
361086N1202974W001,1988-12-05T00:00:00,646.09,646.09,288.09,358.0,Questionable,Unknown,Unknown
361086N1202974W001,1987-12-09T00:00:00,646.09,646.09,314.09,332.0,Questionable,Unknown,Unknown
361086N1202974W001,1985-12-19T00:00:00,646.09,646.09,313.09,333.0,Questionable,Unknown,Unknown
361086N1202974W001,1984-12-28T00:00:00,646.09,646.09,,,Missing,,
361086N1202974W001,1982-12-16T00:00:00,646.09,646.09,323.09,323.0,Questionable,Unknown,Unknown
361088N1202949W001,2011-12-12T00:00:00,644.0,644.0,264.0,380.0,Questionable,Unknown,Unknown
361088N1202949W001,2010-12-08T00:00:00,644.0,644.0,,,Missing,,
361088N1202949W001,2009-12-22T00:00:00,644.0,644.0,275.0,369.0,Questionable,Unknown,Unknown
361088N1202949W001,2008-12-11T00:00:00,644.0,644.0,279.0,365.0,Questionable,Unknown,Unknown
361088N1202949W001,2007-11-28T00:00:00,644.0,644.0,285.0,359.0,Questionable,Unknown,Unknown
361088N1202949W001,2006-12-13T00:00:00,644.0,644.0,284.0,360.0,Questionable,Unknown,Unknown
361088N1202949W001,2005-12-05T00:00:00,644.0,644.0,285.0,359.0,Questionable,Unknown,Unknown
361088N1202949W001,2004-12-06T00:00:00,644.0,644.0,258.0,386.0,Good,Unknown,Unknown
361088N1202949W001,2003-12-10T00:00:00,644.0,644.0,286.0,358.0,Questionable,Unknown,Unknown
361088N1202949W001,2001-12-12T00:00:00,644.0,644.0,289.0,355.0,Questionable,Unknown,Unknown
361089N1200938W001,1968-12-18T00:00:00,389.41,388.91,,,Missing,,
361089N1200938W001,1967-12-21T00:00:00,389.41,388.91,82.41,306.5,Questionable,Unknown,Unknown
361089N1200938W001,1966-12-29T00:00:00,389.41,388.91,-42.59,431.5,Good,Unknown,Unknown
361089N1200938W001,1965-12-16T00:00:00,389.41,388.91,,,Missing,,
361089N1200938W001,1964-12-15T00:00:00,389.41,388.91,-106.59,495.5,Good,Unknown,Unknown
361089N1200938W001,1963-12-17T00:00:00,389.41,388.91,-73.09,462.0,Good,Unknown,Unknown
361089N1200938W001,1962-03-21T00:00:00,389.41,388.91,-105.59,494.5,Good,Unknown,Unknown
361089N1200938W001,1961-05-03T00:00:00,389.41,388.91,-55.09,444.0,Good,Unknown,Unknown
361089N1200938W001,1960-10-14T00:00:00,389.41,388.91,12.91,376.0,Good,Unknown,Unknown
361089N1200938W001,1960-05-06T00:00:00,389.41,388.91,-155.49,544.4,Good,Unknown,Unknown
361089N1200938W001,1959-05-12T00:00:00,389.41,388.91,-428.19,817.1,Good,Unknown,Unknown
361089N1201221W001,2019-12-03T00:00:00,475.0,475.0,,,Missing,,
361089N1201221W001,2019-06-11T13:10:00,475.0,475.0,41.24,433.76,Good,Acoustic or sonic sounder,0.1 Ft
361089N1201221W001,2018-12-10T13:05:00,475.0,475.0,,,Missing,,
361089N1201221W001,2018-06-06T00:00:00,475.0,475.0,-0.1,475.1,Good,Acoustic or sonic sounder,0.1 Ft
361089N1201221W001,2017-12-14T13:30:00,475.0,475.0,30.1,444.9,Good,Acoustic or sonic sounder,0.1 Ft
361089N1201221W001,2017-05-03T13:18:00,475.0,475.0,-97.6,572.6,Good,Acoustic or sonic sounder,0.1 Ft
361089N1201221W001,2017-01-11T00:00:00,475.0,475.0,,,Missing,,
361089N1201221W001,2016-04-05T13:36:00,475.0,475.0,,,Missing,,
361089N1201221W001,2015-10-07T13:45:00,475.0,475.0,-106.0,581.0,Good,Acoustic or sonic sounder,1 Ft
361089N1201221W001,2015-01-21T12:45:00,475.0,475.0,-68.0,543.0,Good,Acoustic or sonic sounder,1 Ft
361089N1201221W001,2013-12-31T11:42:00,475.0,475.0,-38.0,513.0,Good,Acoustic or sonic sounder,1 Ft
361089N1201221W001,2012-12-19T08:33:00,475.0,475.0,99.0,376.0,Good,Acoustic or sonic sounder,1 Ft
361089N1201221W001,2011-12-19T00:00:00,475.0,475.0,,,Missing,,
361089N1201221W001,2010-12-15T00:00:00,475.0,475.0,161.0,314.0,Good,Acoustic or sonic sounder,1 Ft
361089N1202296W001,2018-03-20T20:24:00,596.73,596.03,,,Missing,,
361089N1202296W001,2017-10-20T13:00:00,596.73,596.03,,,Missing,,
361089N1202296W001,2017-04-12T12:00:00,596.73,596.03,,,Missing,,
